"samplename","time","sampletype","station","biol","tech","species_name","Nreads","station_num","station_type","model_out_name","corrected_prop","median_prop","lower_95","upper_95","sd_prop","total_reads_sample","uncorrected_prop","expected_prop","source","sample_type","sample"
"PvCF_D4_07_TR1",1,"PvCF","D4",7,1,"Actinopteri",5439,4,"Diet","1_PvCF_4_7",0.101346343415662,0.0944727507442508,0.0414733432776724,0.200577963533231,0.0410392902714796,6856,0.793319719953326,0.6,"CtrF_Seal2","Diet","PvCF_D4_7"
"PvCF_D4_07_TR1",1,"PvCF","D4",7,1,"Actinopteri",5439,4,"Diet","1_PvCF_4_7",0.101346343415662,0.0944727507442508,0.0414733432776724,0.200577963533231,0.0410392902714796,6856,0.793319719953326,0.6,"CtrF_Seal2","Diet","PvCF_D4_7"
"PvCF_D4_07_TR1",1,"PvCF","D4",7,1,"Actinopteri",5439,4,"Diet","1_PvCF_4_7",0.101346343415662,0.0944727507442508,0.0414733432776724,0.200577963533231,0.0410392902714796,6856,0.793319719953326,0.6,"CtrF_Seal2","Diet","PvCF_D4_7"
"PvCF_D4_07_TR2",1,"PvCF","D4",7,2,"Actinopteri",5586,4,"Diet","1_PvCF_4_7",0.101346343415662,0.0944727507442508,0.0414733432776724,0.200577963533231,0.0410392902714796,7158,0.780385582564962,0.6,"CtrF_Seal1","Diet","PvCF_D4_7"
"PvCF_D4_07_TR2",1,"PvCF","D4",7,2,"Actinopteri",5586,4,"Diet","1_PvCF_4_7",0.101346343415662,0.0944727507442508,0.0414733432776724,0.200577963533231,0.0410392902714796,7158,0.780385582564962,0.6,"CtrF_Seal1","Diet","PvCF_D4_7"
"PvCF_D4_07_TR2",1,"PvCF","D4",7,2,"Actinopteri",5586,4,"Diet","1_PvCF_4_7",0.101346343415662,0.0944727507442508,0.0414733432776724,0.200577963533231,0.0410392902714796,7158,0.780385582564962,0.6,"CtrF_Seal1","Diet","PvCF_D4_7"
"PvCF_D4_07_TR2",1,"PvCF","D4",7,2,"Actinopteri",5586,4,"Diet","1_PvCF_4_7",0.101346343415662,0.0944727507442508,0.0414733432776724,0.200577963533231,0.0410392902714796,7158,0.780385582564962,0.6,"CtrF_Seal2","Diet","PvCF_D4_7"
"PvCF_D4_07_TR2",1,"PvCF","D4",7,2,"Actinopteri",5586,4,"Diet","1_PvCF_4_7",0.101346343415662,0.0944727507442508,0.0414733432776724,0.200577963533231,0.0410392902714796,7158,0.780385582564962,0.6,"CtrF_Seal2","Diet","PvCF_D4_7"
"PvCF_D4_07_TR2",1,"PvCF","D4",7,2,"Actinopteri",5586,4,"Diet","1_PvCF_4_7",0.101346343415662,0.0944727507442508,0.0414733432776724,0.200577963533231,0.0410392902714796,7158,0.780385582564962,0.6,"CtrF_Seal2","Diet","PvCF_D4_7"
"PvCF_D4_08_TR1",1,"PvCF","D4",8,1,"Actinopteri",9838,4,"Diet","1_PvCF_4_8",0.0574172183215895,0.0541043260378485,0.0253838970628257,0.108466741039512,0.0214701348405017,16814,0.585107648388248,0.6,"CtrF_Seal1","Diet","PvCF_D4_8"
"PvCF_D4_08_TR1",1,"PvCF","D4",8,1,"Actinopteri",9838,4,"Diet","1_PvCF_4_8",0.0574172183215895,0.0541043260378485,0.0253838970628257,0.108466741039512,0.0214701348405017,16814,0.585107648388248,0.6,"CtrF_Seal1","Diet","PvCF_D4_8"
"PvCF_D4_08_TR1",1,"PvCF","D4",8,1,"Actinopteri",9838,4,"Diet","1_PvCF_4_8",0.0574172183215895,0.0541043260378485,0.0253838970628257,0.108466741039512,0.0214701348405017,16814,0.585107648388248,0.6,"CtrF_Seal1","Diet","PvCF_D4_8"
"PvCF_D4_08_TR1",1,"PvCF","D4",8,1,"Actinopteri",9838,4,"Diet","1_PvCF_4_8",0.0574172183215895,0.0541043260378485,0.0253838970628257,0.108466741039512,0.0214701348405017,16814,0.585107648388248,0.6,"CtrF_Seal2","Diet","PvCF_D4_8"
"PvCF_D4_08_TR1",1,"PvCF","D4",8,1,"Actinopteri",9838,4,"Diet","1_PvCF_4_8",0.0574172183215895,0.0541043260378485,0.0253838970628257,0.108466741039512,0.0214701348405017,16814,0.585107648388248,0.6,"CtrF_Seal2","Diet","PvCF_D4_8"
"PvCF_D4_08_TR1",1,"PvCF","D4",8,1,"Actinopteri",9838,4,"Diet","1_PvCF_4_8",0.0574172183215895,0.0541043260378485,0.0253838970628257,0.108466741039512,0.0214701348405017,16814,0.585107648388248,0.6,"CtrF_Seal2","Diet","PvCF_D4_8"
"PvCF_D4_08_TR2",1,"PvCF","D4",8,2,"Actinopteri",29775,4,"Diet","1_PvCF_4_8",0.0574172183215895,0.0541043260378485,0.0253838970628257,0.108466741039512,0.0214701348405017,57728,0.515780903547672,0.6,"CtrF_Seal1","Diet","PvCF_D4_8"
"PvCF_D4_08_TR2",1,"PvCF","D4",8,2,"Actinopteri",29775,4,"Diet","1_PvCF_4_8",0.0574172183215895,0.0541043260378485,0.0253838970628257,0.108466741039512,0.0214701348405017,57728,0.515780903547672,0.6,"CtrF_Seal1","Diet","PvCF_D4_8"
"PvCF_D4_08_TR2",1,"PvCF","D4",8,2,"Actinopteri",29775,4,"Diet","1_PvCF_4_8",0.0574172183215895,0.0541043260378485,0.0253838970628257,0.108466741039512,0.0214701348405017,57728,0.515780903547672,0.6,"CtrF_Seal1","Diet","PvCF_D4_8"
"PvCF_D4_08_TR2",1,"PvCF","D4",8,2,"Actinopteri",29775,4,"Diet","1_PvCF_4_8",0.0574172183215895,0.0541043260378485,0.0253838970628257,0.108466741039512,0.0214701348405017,57728,0.515780903547672,0.6,"CtrF_Seal2","Diet","PvCF_D4_8"
"PvCF_D4_08_TR2",1,"PvCF","D4",8,2,"Actinopteri",29775,4,"Diet","1_PvCF_4_8",0.0574172183215895,0.0541043260378485,0.0253838970628257,0.108466741039512,0.0214701348405017,57728,0.515780903547672,0.6,"CtrF_Seal2","Diet","PvCF_D4_8"
"PvCF_D4_08_TR2",1,"PvCF","D4",8,2,"Actinopteri",29775,4,"Diet","1_PvCF_4_8",0.0574172183215895,0.0541043260378485,0.0253838970628257,0.108466741039512,0.0214701348405017,57728,0.515780903547672,0.6,"CtrF_Seal2","Diet","PvCF_D4_8"
"PvCF_D4_08_TR3",1,"PvCF","D4",8,3,"Actinopteri",5364,4,"Diet","1_PvCF_4_8",0.0574172183215895,0.0541043260378485,0.0253838970628257,0.108466741039512,0.0214701348405017,11698,0.458539921354078,0.6,"CtrF_Seal1","Diet","PvCF_D4_8"
"PvCF_D4_08_TR3",1,"PvCF","D4",8,3,"Actinopteri",5364,4,"Diet","1_PvCF_4_8",0.0574172183215895,0.0541043260378485,0.0253838970628257,0.108466741039512,0.0214701348405017,11698,0.458539921354078,0.6,"CtrF_Seal1","Diet","PvCF_D4_8"
"PvCF_D4_08_TR3",1,"PvCF","D4",8,3,"Actinopteri",5364,4,"Diet","1_PvCF_4_8",0.0574172183215895,0.0541043260378485,0.0253838970628257,0.108466741039512,0.0214701348405017,11698,0.458539921354078,0.6,"CtrF_Seal1","Diet","PvCF_D4_8"
"PvCF_D4_08_TR3",1,"PvCF","D4",8,3,"Actinopteri",5364,4,"Diet","1_PvCF_4_8",0.0574172183215895,0.0541043260378485,0.0253838970628257,0.108466741039512,0.0214701348405017,11698,0.458539921354078,0.6,"CtrF_Seal2","Diet","PvCF_D4_8"
"PvCF_D4_08_TR3",1,"PvCF","D4",8,3,"Actinopteri",5364,4,"Diet","1_PvCF_4_8",0.0574172183215895,0.0541043260378485,0.0253838970628257,0.108466741039512,0.0214701348405017,11698,0.458539921354078,0.6,"CtrF_Seal2","Diet","PvCF_D4_8"
"PvCF_D4_08_TR3",1,"PvCF","D4",8,3,"Actinopteri",5364,4,"Diet","1_PvCF_4_8",0.0574172183215895,0.0541043260378485,0.0253838970628257,0.108466741039512,0.0214701348405017,11698,0.458539921354078,0.6,"CtrF_Seal2","Diet","PvCF_D4_8"
"PvCF_D4_09_TR1",1,"PvCF","D4",9,1,"Actinopteri",10715,4,"Diet","1_PvCF_4_9",0.163609534054137,0.158238195820165,0.0843354991216981,0.273249616156903,0.0485514595156602,14649,0.731449245682299,0.6,"CtrF_Seal1","Diet","PvCF_D4_9"
"PvCF_D4_09_TR1",1,"PvCF","D4",9,1,"Actinopteri",10715,4,"Diet","1_PvCF_4_9",0.163609534054137,0.158238195820165,0.0843354991216981,0.273249616156903,0.0485514595156602,14649,0.731449245682299,0.6,"CtrF_Seal1","Diet","PvCF_D4_9"
"PvCF_D4_09_TR1",1,"PvCF","D4",9,1,"Actinopteri",10715,4,"Diet","1_PvCF_4_9",0.163609534054137,0.158238195820165,0.0843354991216981,0.273249616156903,0.0485514595156602,14649,0.731449245682299,0.6,"CtrF_Seal1","Diet","PvCF_D4_9"
"PvCF_D4_09_TR1",1,"PvCF","D4",9,1,"Actinopteri",10715,4,"Diet","1_PvCF_4_9",0.163609534054137,0.158238195820165,0.0843354991216981,0.273249616156903,0.0485514595156602,14649,0.731449245682299,0.6,"CtrF_Seal2","Diet","PvCF_D4_9"
"PvCF_D4_09_TR1",1,"PvCF","D4",9,1,"Actinopteri",10715,4,"Diet","1_PvCF_4_9",0.163609534054137,0.158238195820165,0.0843354991216981,0.273249616156903,0.0485514595156602,14649,0.731449245682299,0.6,"CtrF_Seal2","Diet","PvCF_D4_9"
"PvCF_D4_09_TR1",1,"PvCF","D4",9,1,"Actinopteri",10715,4,"Diet","1_PvCF_4_9",0.163609534054137,0.158238195820165,0.0843354991216981,0.273249616156903,0.0485514595156602,14649,0.731449245682299,0.6,"CtrF_Seal2","Diet","PvCF_D4_9"
"PvCF_D4_09_TR2",1,"PvCF","D4",9,2,"Actinopteri",8230,4,"Diet","1_PvCF_4_9",0.163609534054137,0.158238195820165,0.0843354991216981,0.273249616156903,0.0485514595156602,11605,0.709177078845325,0.6,"CtrF_Seal1","Diet","PvCF_D4_9"
"PvCF_D4_09_TR2",1,"PvCF","D4",9,2,"Actinopteri",8230,4,"Diet","1_PvCF_4_9",0.163609534054137,0.158238195820165,0.0843354991216981,0.273249616156903,0.0485514595156602,11605,0.709177078845325,0.6,"CtrF_Seal1","Diet","PvCF_D4_9"
"PvCF_D4_09_TR2",1,"PvCF","D4",9,2,"Actinopteri",8230,4,"Diet","1_PvCF_4_9",0.163609534054137,0.158238195820165,0.0843354991216981,0.273249616156903,0.0485514595156602,11605,0.709177078845325,0.6,"CtrF_Seal1","Diet","PvCF_D4_9"
"PvCF_D4_09_TR2",1,"PvCF","D4",9,2,"Actinopteri",8230,4,"Diet","1_PvCF_4_9",0.163609534054137,0.158238195820165,0.0843354991216981,0.273249616156903,0.0485514595156602,11605,0.709177078845325,0.6,"CtrF_Seal2","Diet","PvCF_D4_9"
"PvCF_D4_09_TR2",1,"PvCF","D4",9,2,"Actinopteri",8230,4,"Diet","1_PvCF_4_9",0.163609534054137,0.158238195820165,0.0843354991216981,0.273249616156903,0.0485514595156602,11605,0.709177078845325,0.6,"CtrF_Seal2","Diet","PvCF_D4_9"
"PvCF_D4_09_TR2",1,"PvCF","D4",9,2,"Actinopteri",8230,4,"Diet","1_PvCF_4_9",0.163609534054137,0.158238195820165,0.0843354991216981,0.273249616156903,0.0485514595156602,11605,0.709177078845325,0.6,"CtrF_Seal2","Diet","PvCF_D4_9"
"PvCF_D4_10_TR1",1,"PvCF","D4",10,1,"Actinopteri",1329,4,"Diet","1_PvCF_4_10",0.0272526021570832,0.0258039703610451,0.0127544929745869,0.0502274455427517,0.00967157675039793,15902,0.0835743931580933,0.6,"CtrF_Seal1","Diet","PvCF_D4_10"
"PvCF_D4_10_TR1",1,"PvCF","D4",10,1,"Actinopteri",1329,4,"Diet","1_PvCF_4_10",0.0272526021570832,0.0258039703610451,0.0127544929745869,0.0502274455427517,0.00967157675039793,15902,0.0835743931580933,0.6,"CtrF_Seal1","Diet","PvCF_D4_10"
"PvCF_D4_10_TR1",1,"PvCF","D4",10,1,"Actinopteri",1329,4,"Diet","1_PvCF_4_10",0.0272526021570832,0.0258039703610451,0.0127544929745869,0.0502274455427517,0.00967157675039793,15902,0.0835743931580933,0.6,"CtrF_Seal1","Diet","PvCF_D4_10"
"PvCF_D4_10_TR1",1,"PvCF","D4",10,1,"Actinopteri",1329,4,"Diet","1_PvCF_4_10",0.0272526021570832,0.0258039703610451,0.0127544929745869,0.0502274455427517,0.00967157675039793,15902,0.0835743931580933,0.6,"CtrF_Seal2","Diet","PvCF_D4_10"
"PvCF_D4_10_TR1",1,"PvCF","D4",10,1,"Actinopteri",1329,4,"Diet","1_PvCF_4_10",0.0272526021570832,0.0258039703610451,0.0127544929745869,0.0502274455427517,0.00967157675039793,15902,0.0835743931580933,0.6,"CtrF_Seal2","Diet","PvCF_D4_10"
"PvCF_D4_10_TR1",1,"PvCF","D4",10,1,"Actinopteri",1329,4,"Diet","1_PvCF_4_10",0.0272526021570832,0.0258039703610451,0.0127544929745869,0.0502274455427517,0.00967157675039793,15902,0.0835743931580933,0.6,"CtrF_Seal2","Diet","PvCF_D4_10"
"PvCF_D4_10_TR2",1,"PvCF","D4",10,2,"Actinopteri",1913,4,"Diet","1_PvCF_4_10",0.0272526021570832,0.0258039703610451,0.0127544929745869,0.0502274455427517,0.00967157675039793,4668,0.40981148243359,0.6,"CtrF_Seal1","Diet","PvCF_D4_10"
"PvCF_D4_10_TR2",1,"PvCF","D4",10,2,"Actinopteri",1913,4,"Diet","1_PvCF_4_10",0.0272526021570832,0.0258039703610451,0.0127544929745869,0.0502274455427517,0.00967157675039793,4668,0.40981148243359,0.6,"CtrF_Seal1","Diet","PvCF_D4_10"
"PvCF_D4_10_TR2",1,"PvCF","D4",10,2,"Actinopteri",1913,4,"Diet","1_PvCF_4_10",0.0272526021570832,0.0258039703610451,0.0127544929745869,0.0502274455427517,0.00967157675039793,4668,0.40981148243359,0.6,"CtrF_Seal1","Diet","PvCF_D4_10"
"PvCF_D4_10_TR2",1,"PvCF","D4",10,2,"Actinopteri",1913,4,"Diet","1_PvCF_4_10",0.0272526021570832,0.0258039703610451,0.0127544929745869,0.0502274455427517,0.00967157675039793,4668,0.40981148243359,0.6,"CtrF_Seal2","Diet","PvCF_D4_10"
"PvCF_D4_10_TR2",1,"PvCF","D4",10,2,"Actinopteri",1913,4,"Diet","1_PvCF_4_10",0.0272526021570832,0.0258039703610451,0.0127544929745869,0.0502274455427517,0.00967157675039793,4668,0.40981148243359,0.6,"CtrF_Seal2","Diet","PvCF_D4_10"
"PvCF_D4_10_TR2",1,"PvCF","D4",10,2,"Actinopteri",1913,4,"Diet","1_PvCF_4_10",0.0272526021570832,0.0258039703610451,0.0127544929745869,0.0502274455427517,0.00967157675039793,4668,0.40981148243359,0.6,"CtrF_Seal2","Diet","PvCF_D4_10"
"PvCF_D4_10_TR3",1,"PvCF","D4",10,3,"Actinopteri",5506,4,"Diet","1_PvCF_4_10",0.0272526021570832,0.0258039703610451,0.0127544929745869,0.0502274455427517,0.00967157675039793,12168,0.45249835634451,0.6,"CtrF_Seal1","Diet","PvCF_D4_10"
"PvCF_D4_10_TR3",1,"PvCF","D4",10,3,"Actinopteri",5506,4,"Diet","1_PvCF_4_10",0.0272526021570832,0.0258039703610451,0.0127544929745869,0.0502274455427517,0.00967157675039793,12168,0.45249835634451,0.6,"CtrF_Seal1","Diet","PvCF_D4_10"
"PvCF_D4_10_TR3",1,"PvCF","D4",10,3,"Actinopteri",5506,4,"Diet","1_PvCF_4_10",0.0272526021570832,0.0258039703610451,0.0127544929745869,0.0502274455427517,0.00967157675039793,12168,0.45249835634451,0.6,"CtrF_Seal1","Diet","PvCF_D4_10"
"PvCF_D4_10_TR3",1,"PvCF","D4",10,3,"Actinopteri",5506,4,"Diet","1_PvCF_4_10",0.0272526021570832,0.0258039703610451,0.0127544929745869,0.0502274455427517,0.00967157675039793,12168,0.45249835634451,0.6,"CtrF_Seal2","Diet","PvCF_D4_10"
"PvCF_D4_10_TR3",1,"PvCF","D4",10,3,"Actinopteri",5506,4,"Diet","1_PvCF_4_10",0.0272526021570832,0.0258039703610451,0.0127544929745869,0.0502274455427517,0.00967157675039793,12168,0.45249835634451,0.6,"CtrF_Seal2","Diet","PvCF_D4_10"
"PvCF_D4_10_TR3",1,"PvCF","D4",10,3,"Actinopteri",5506,4,"Diet","1_PvCF_4_10",0.0272526021570832,0.0258039703610451,0.0127544929745869,0.0502274455427517,0.00967157675039793,12168,0.45249835634451,0.6,"CtrF_Seal2","Diet","PvCF_D4_10"
"PvCF_D4_11_TR1",1,"PvCF","D4",11,1,"Actinopteri",7557,4,"Diet","1_PvCF_4_11",0.051008699649933,0.0471889442483559,0.0206384105226976,0.103447504112962,0.0213338275358089,12791,0.590806035493706,0.6,"CtrF_Seal1","Diet","PvCF_D4_11"
"PvCF_D4_11_TR1",1,"PvCF","D4",11,1,"Actinopteri",7557,4,"Diet","1_PvCF_4_11",0.051008699649933,0.0471889442483559,0.0206384105226976,0.103447504112962,0.0213338275358089,12791,0.590806035493706,0.6,"CtrF_Seal2","Diet","PvCF_D4_11"
"PvCF_D4_12_TR2",1,"PvCF","D4",12,2,"Actinopteri",5482,4,"Diet","1_PvCF_4_12",0.15265297295938,0.145034813017927,0.0673735656400175,0.279991972614531,0.0549633456063389,6520,0.84079754601227,0.6,"CtrF_Seal1","Diet","PvCF_D4_12"
"PvCF_D4_12_TR2",1,"PvCF","D4",12,2,"Actinopteri",5482,4,"Diet","1_PvCF_4_12",0.15265297295938,0.145034813017927,0.0673735656400175,0.279991972614531,0.0549633456063389,6520,0.84079754601227,0.6,"CtrF_Seal1","Diet","PvCF_D4_12"
"PvCF_D4_12_TR2",1,"PvCF","D4",12,2,"Actinopteri",5482,4,"Diet","1_PvCF_4_12",0.15265297295938,0.145034813017927,0.0673735656400175,0.279991972614531,0.0549633456063389,6520,0.84079754601227,0.6,"CtrF_Seal1","Diet","PvCF_D4_12"
"PvCF_D4_12_TR2",1,"PvCF","D4",12,2,"Actinopteri",5482,4,"Diet","1_PvCF_4_12",0.15265297295938,0.145034813017927,0.0673735656400175,0.279991972614531,0.0549633456063389,6520,0.84079754601227,0.6,"CtrF_Seal2","Diet","PvCF_D4_12"
"PvCF_D4_12_TR2",1,"PvCF","D4",12,2,"Actinopteri",5482,4,"Diet","1_PvCF_4_12",0.15265297295938,0.145034813017927,0.0673735656400175,0.279991972614531,0.0549633456063389,6520,0.84079754601227,0.6,"CtrF_Seal2","Diet","PvCF_D4_12"
"PvCF_D4_12_TR2",1,"PvCF","D4",12,2,"Actinopteri",5482,4,"Diet","1_PvCF_4_12",0.15265297295938,0.145034813017927,0.0673735656400175,0.279991972614531,0.0549633456063389,6520,0.84079754601227,0.6,"CtrF_Seal2","Diet","PvCF_D4_12"
"PvCF_D4_12_TR3",1,"PvCF","D4",12,3,"Actinopteri",4197,4,"Diet","1_PvCF_4_12",0.15265297295938,0.145034813017927,0.0673735656400175,0.279991972614531,0.0549633456063389,5226,0.803099885189437,0.6,"CtrF_Seal1","Diet","PvCF_D4_12"
"PvCF_D4_12_TR3",1,"PvCF","D4",12,3,"Actinopteri",4197,4,"Diet","1_PvCF_4_12",0.15265297295938,0.145034813017927,0.0673735656400175,0.279991972614531,0.0549633456063389,5226,0.803099885189437,0.6,"CtrF_Seal1","Diet","PvCF_D4_12"
"PvCF_D4_12_TR3",1,"PvCF","D4",12,3,"Actinopteri",4197,4,"Diet","1_PvCF_4_12",0.15265297295938,0.145034813017927,0.0673735656400175,0.279991972614531,0.0549633456063389,5226,0.803099885189437,0.6,"CtrF_Seal1","Diet","PvCF_D4_12"
"PvCF_D4_12_TR3",1,"PvCF","D4",12,3,"Actinopteri",4197,4,"Diet","1_PvCF_4_12",0.15265297295938,0.145034813017927,0.0673735656400175,0.279991972614531,0.0549633456063389,5226,0.803099885189437,0.6,"CtrF_Seal2","Diet","PvCF_D4_12"
"PvCF_D4_12_TR3",1,"PvCF","D4",12,3,"Actinopteri",4197,4,"Diet","1_PvCF_4_12",0.15265297295938,0.145034813017927,0.0673735656400175,0.279991972614531,0.0549633456063389,5226,0.803099885189437,0.6,"CtrF_Seal2","Diet","PvCF_D4_12"
"PvCF_D4_12_TR3",1,"PvCF","D4",12,3,"Actinopteri",4197,4,"Diet","1_PvCF_4_12",0.15265297295938,0.145034813017927,0.0673735656400175,0.279991972614531,0.0549633456063389,5226,0.803099885189437,0.6,"CtrF_Seal2","Diet","PvCF_D4_12"
"PvCF_D4_13_TR1",1,"PvCF","D4",13,1,"Actinopteri",19295,4,"Diet","1_PvCF_4_13",0.0791758889378962,0.0734271717390134,0.0317188031237171,0.159787186369194,0.0330843724939836,26172,0.737238269906771,0.6,"CtrF_Seal1","Diet","PvCF_D4_13"
"PvCF_D4_13_TR1",1,"PvCF","D4",13,1,"Actinopteri",19295,4,"Diet","1_PvCF_4_13",0.0791758889378962,0.0734271717390134,0.0317188031237171,0.159787186369194,0.0330843724939836,26172,0.737238269906771,0.6,"CtrF_Seal2","Diet","PvCF_D4_13"
"PvCF_D5_01_TR1",1,"PvCF","D5",1,1,"Actinopteri",21078,5,"Diet","1_PvCF_5_1",0.0779515421281014,0.0729304778143847,0.0329422126137244,0.150694778144832,0.0305790712461031,29560,0.713058186738836,0.749360613810742,"CtrF_Seal1","Diet","PvCF_D5_1"
"PvCF_D5_01_TR1",1,"PvCF","D5",1,1,"Actinopteri",21078,5,"Diet","1_PvCF_5_1",0.0779515421281014,0.0729304778143847,0.0329422126137244,0.150694778144832,0.0305790712461031,29560,0.713058186738836,0.749360613810742,"CtrF_Seal1","Diet","PvCF_D5_1"
"PvCF_D5_01_TR1",1,"PvCF","D5",1,1,"Actinopteri",21078,5,"Diet","1_PvCF_5_1",0.0779515421281014,0.0729304778143847,0.0329422126137244,0.150694778144832,0.0305790712461031,29560,0.713058186738836,0.749360613810742,"CtrF_Seal1","Diet","PvCF_D5_1"
"PvCF_D5_01_TR1",1,"PvCF","D5",1,1,"Actinopteri",21078,5,"Diet","1_PvCF_5_1",0.0779515421281014,0.0729304778143847,0.0329422126137244,0.150694778144832,0.0305790712461031,29560,0.713058186738836,0.7491961414791,"CtrF_Seal2","Diet","PvCF_D5_1"
"PvCF_D5_01_TR1",1,"PvCF","D5",1,1,"Actinopteri",21078,5,"Diet","1_PvCF_5_1",0.0779515421281014,0.0729304778143847,0.0329422126137244,0.150694778144832,0.0305790712461031,29560,0.713058186738836,0.7491961414791,"CtrF_Seal2","Diet","PvCF_D5_1"
"PvCF_D5_01_TR1",1,"PvCF","D5",1,1,"Actinopteri",21078,5,"Diet","1_PvCF_5_1",0.0779515421281014,0.0729304778143847,0.0329422126137244,0.150694778144832,0.0305790712461031,29560,0.713058186738836,0.7491961414791,"CtrF_Seal2","Diet","PvCF_D5_1"
"PvCF_D5_01_TR2",1,"PvCF","D5",1,2,"Actinopteri",17208,5,"Diet","1_PvCF_5_1",0.0779515421281014,0.0729304778143847,0.0329422126137244,0.150694778144832,0.0305790712461031,25771,0.667727290365139,0.749360613810742,"CtrF_Seal1","Diet","PvCF_D5_1"
"PvCF_D5_01_TR2",1,"PvCF","D5",1,2,"Actinopteri",17208,5,"Diet","1_PvCF_5_1",0.0779515421281014,0.0729304778143847,0.0329422126137244,0.150694778144832,0.0305790712461031,25771,0.667727290365139,0.749360613810742,"CtrF_Seal1","Diet","PvCF_D5_1"
"PvCF_D5_01_TR2",1,"PvCF","D5",1,2,"Actinopteri",17208,5,"Diet","1_PvCF_5_1",0.0779515421281014,0.0729304778143847,0.0329422126137244,0.150694778144832,0.0305790712461031,25771,0.667727290365139,0.749360613810742,"CtrF_Seal1","Diet","PvCF_D5_1"
"PvCF_D5_01_TR2",1,"PvCF","D5",1,2,"Actinopteri",17208,5,"Diet","1_PvCF_5_1",0.0779515421281014,0.0729304778143847,0.0329422126137244,0.150694778144832,0.0305790712461031,25771,0.667727290365139,0.7491961414791,"CtrF_Seal2","Diet","PvCF_D5_1"
"PvCF_D5_01_TR2",1,"PvCF","D5",1,2,"Actinopteri",17208,5,"Diet","1_PvCF_5_1",0.0779515421281014,0.0729304778143847,0.0329422126137244,0.150694778144832,0.0305790712461031,25771,0.667727290365139,0.7491961414791,"CtrF_Seal2","Diet","PvCF_D5_1"
"PvCF_D5_01_TR2",1,"PvCF","D5",1,2,"Actinopteri",17208,5,"Diet","1_PvCF_5_1",0.0779515421281014,0.0729304778143847,0.0329422126137244,0.150694778144832,0.0305790712461031,25771,0.667727290365139,0.7491961414791,"CtrF_Seal2","Diet","PvCF_D5_1"
"PvCF_D5_01_TR3",1,"PvCF","D5",1,3,"Actinopteri",52716,5,"Diet","1_PvCF_5_1",0.0779515421281014,0.0729304778143847,0.0329422126137244,0.150694778144832,0.0305790712461031,80409,0.655598253926799,0.749360613810742,"CtrF_Seal1","Diet","PvCF_D5_1"
"PvCF_D5_01_TR3",1,"PvCF","D5",1,3,"Actinopteri",52716,5,"Diet","1_PvCF_5_1",0.0779515421281014,0.0729304778143847,0.0329422126137244,0.150694778144832,0.0305790712461031,80409,0.655598253926799,0.749360613810742,"CtrF_Seal1","Diet","PvCF_D5_1"
"PvCF_D5_01_TR3",1,"PvCF","D5",1,3,"Actinopteri",52716,5,"Diet","1_PvCF_5_1",0.0779515421281014,0.0729304778143847,0.0329422126137244,0.150694778144832,0.0305790712461031,80409,0.655598253926799,0.749360613810742,"CtrF_Seal1","Diet","PvCF_D5_1"
"PvCF_D5_01_TR3",1,"PvCF","D5",1,3,"Actinopteri",52716,5,"Diet","1_PvCF_5_1",0.0779515421281014,0.0729304778143847,0.0329422126137244,0.150694778144832,0.0305790712461031,80409,0.655598253926799,0.7491961414791,"CtrF_Seal2","Diet","PvCF_D5_1"
"PvCF_D5_01_TR3",1,"PvCF","D5",1,3,"Actinopteri",52716,5,"Diet","1_PvCF_5_1",0.0779515421281014,0.0729304778143847,0.0329422126137244,0.150694778144832,0.0305790712461031,80409,0.655598253926799,0.7491961414791,"CtrF_Seal2","Diet","PvCF_D5_1"
"PvCF_D5_01_TR3",1,"PvCF","D5",1,3,"Actinopteri",52716,5,"Diet","1_PvCF_5_1",0.0779515421281014,0.0729304778143847,0.0329422126137244,0.150694778144832,0.0305790712461031,80409,0.655598253926799,0.7491961414791,"CtrF_Seal2","Diet","PvCF_D5_1"
"PvCF_D5_02_TR1",1,"PvCF","D5",2,1,"Actinopteri",70848,5,"Diet","1_PvCF_5_2",0.096269442527213,0.0895385357397613,0.0389955503150729,0.191891535675158,0.039482777068399,90888,0.779508846052284,0.749360613810742,"CtrF_Seal1","Diet","PvCF_D5_2"
"PvCF_D5_02_TR1",1,"PvCF","D5",2,1,"Actinopteri",70848,5,"Diet","1_PvCF_5_2",0.096269442527213,0.0895385357397613,0.0389955503150729,0.191891535675158,0.039482777068399,90888,0.779508846052284,0.749360613810742,"CtrF_Seal1","Diet","PvCF_D5_2"
"PvCF_D5_02_TR1",1,"PvCF","D5",2,1,"Actinopteri",70848,5,"Diet","1_PvCF_5_2",0.096269442527213,0.0895385357397613,0.0389955503150729,0.191891535675158,0.039482777068399,90888,0.779508846052284,0.749360613810742,"CtrF_Seal1","Diet","PvCF_D5_2"
"PvCF_D5_02_TR1",1,"PvCF","D5",2,1,"Actinopteri",70848,5,"Diet","1_PvCF_5_2",0.096269442527213,0.0895385357397613,0.0389955503150729,0.191891535675158,0.039482777068399,90888,0.779508846052284,0.7491961414791,"CtrF_Seal2","Diet","PvCF_D5_2"
"PvCF_D5_02_TR1",1,"PvCF","D5",2,1,"Actinopteri",70848,5,"Diet","1_PvCF_5_2",0.096269442527213,0.0895385357397613,0.0389955503150729,0.191891535675158,0.039482777068399,90888,0.779508846052284,0.7491961414791,"CtrF_Seal2","Diet","PvCF_D5_2"
